member_id,loan_amnt,grade,sub_grade,home_ownership,verification_status,issue_d,loan_status,zip_code,addr_state
201801,20000,D,D1,RENT,Not Verified,01-01-2008,Fully Paid,060xx,CT
202156,4000,D,D1,RENT,Not Verified,01-01-2008,Charged Off,068xx,CT
202352,13025,B,B4,MORTGAGE,Not Verified,01-01-2008,Fully Paid,344xx,FL
202401,10000,D,D5,RENT,Not Verified,01-01-2008,Fully Paid,770xx,TX
202709,11200,C,C1,RENT,Not Verified,01-01-2008,Fully Paid,531xx,WI
181632,10000,A,A4,RENT,Not Verified,01-01-2008,Fully Paid,802xx,CO
203345,25000,F,F2,MORTGAGE,Not Verified,01-01-2008,Fully Paid,073xx,NJ
202222,9325,D,D5,RENT,Not Verified,01-02-2008,Fully Paid,446xx,OH
203522,21000,D,D1,MORTGAGE,Not Verified,01-01-2008,Charged Off,773xx,TX
202908,15000,B,B4,MORTGAGE,Not Verified,01-01-2008,Fully Paid,327xx,FL
204314,4000,D,D1,RENT,Not Verified,01-01-2008,Fully Paid,850xx,AZ
204491,11500,A,A5,MORTGAGE,Not Verified,01-01-2008,Fully Paid,787xx,TX
167318,3500,A,A1,RENT,Not Verified,01-01-2008,Fully Paid,019xx,MA
206195,7200,D,D1,RENT,Not Verified,01-01-2008,Fully Paid,148xx,NY
205197,2000,A,A2,MORTGAGE,Not Verified,01-01-2008,Fully Paid,294xx,SC
207023,2100,A,A5,OWN,Not Verified,01-01-2008,Fully Paid,705xx,LA
207374,10000,C,C2,RENT,Not Verified,01-01-2008,Fully Paid,900xx,CA
183496,2225,A,A2,MORTGAGE,Not Verified,01-01-2008,Charged Off,327xx,FL
202271,9600,C,C1,MORTGAGE,Not Verified,01-01-2008,Charged Off,300xx,GA
208564,10000,C,C3,RENT,Not Verified,01-01-2008,Fully Paid,930xx,CA
206444,8775,D,D1,RENT,Not Verified,01-02-2008,Fully Paid,984xx,WA
207594,10000,A,A5,RENT,Not Verified,01-01-2008,Fully Paid,070xx,NJ
197016,7200,A,A4,MORTGAGE,Not Verified,01-01-2008,Charged Off,021xx,MA
209350,2000,A,A5,RENT,Not Verified,01-01-2008,Fully Paid,558xx,MN
209415,16000,D,D2,RENT,Not Verified,01-01-2008,Charged Off,200xx,DC
210137,3800,C,C5,MORTGAGE,Not Verified,01-01-2008,Fully Paid,212xx,MD
210254,6000,B,B2,MORTGAGE,Not Verified,01-01-2008,Fully Paid,301xx,GA
210769,3000,B,B4,RENT,Not Verified,01-01-2008,Fully Paid,917xx,CA
210596,10000,B,B1,RENT,Not Verified,01-01-2008,Fully Paid,941xx,CA
210855,7000,C,C1,RENT,Not Verified,01-01-2008,Fully Paid,120xx,NY
211085,2200,C,C4,RENT,Not Verified,01-01-2008,Fully Paid,146xx,NY
210644,500,C,C3,RENT,Not Verified,01-01-2008,Fully Paid,222xx,VA
209087,4000,A,A3,RENT,Not Verified,01-02-2008,Fully Paid,967xx,HI
211606,8000,C,C2,OWN,Not Verified,01-01-2008,Charged Off,211xx,MD
211817,7500,A,A5,OWN,Not Verified,01-01-2008,Fully Paid,100xx,NY
212440,8000,C,C5,RENT,Not Verified,01-01-2008,Fully Paid,139xx,NY
212055,3250,A,A3,OWN,Not Verified,01-01-2008,Charged Off,283xx,NC
212984,7000,A,A3,RENT,Not Verified,01-01-2008,Fully Paid,891xx,NV
213418,1200,B,B4,RENT,Not Verified,01-01-2008,Fully Paid,852xx,AZ
213530,7500,C,C3,RENT,Not Verified,01-01-2008,Fully Paid,208xx,MD
209340,20000,D,D3,RENT,Not Verified,01-01-2008,Charged Off,900xx,CA
208394,2450,C,C1,MORTGAGE,Not Verified,01-01-2008,Fully Paid,330xx,FL
190375,15000,C,C5,RENT,Not Verified,01-01-2008,Fully Paid,947xx,CA
199014,20000,E,E4,RENT,Not Verified,01-01-2008,Charged Off,940xx,CA
214566,25000,B,B2,MORTGAGE,Not Verified,01-01-2008,Fully Paid,448xx,OH
204307,9000,B,B3,RENT,Not Verified,01-01-2008,Fully Paid,902xx,CA
215085,8400,A,A5,MORTGAGE,Not Verified,01-01-2008,Fully Paid,080xx,NJ
215518,3500,D,D2,RENT,Not Verified,01-01-2008,Fully Paid,200xx,DC
215185,9000,C,C1,RENT,Not Verified,01-01-2008,Fully Paid,750xx,TX
215855,16800,D,D2,RENT,Not Verified,01-01-2008,Fully Paid,142xx,NY
215882,10000,B,B1,RENT,Not Verified,01-01-2008,Fully Paid,073xx,NJ
215970,7200,B,B2,RENT,Not Verified,01-01-2008,Fully Paid,300xx,GA
216070,21000,E,E5,MORTGAGE,Not Verified,01-01-2008,Fully Paid,880xx,NM
216160,10000,A,A3,MORTGAGE,Not Verified,01-01-2008,Fully Paid,054xx,VT
200052,8000,A,A4,MORTGAGE,Not Verified,01-01-2008,Fully Paid,955xx,CA
213030,15000,E,E2,RENT,Not Verified,01-01-2008,Fully Paid,921xx,CA
174214,500,B,B5,MORTGAGE,Not Verified,01-01-2008,Fully Paid,618xx,IL
216937,11200,C,C5,RENT,Not Verified,01-01-2008,Fully Paid,601xx,IL
215591,10000,B,B2,RENT,Not Verified,01-01-2008,Fully Paid,336xx,FL
217064,24625,G,G5,RENT,Not Verified,01-01-2008,Fully Paid,945xx,CA
216587,12500,C,C4,RENT,Not Verified,01-01-2008,Fully Paid,435xx,OH
214389,15000,B,B4,RENT,Not Verified,01-01-2008,Fully Paid,441xx,OH
215783,9300,C,C4,RENT,Not Verified,01-01-2008,Fully Paid,985xx,WA
216798,4000,C,C1,OWN,Not Verified,01-01-2008,Fully Paid,220xx,VA
216136,11000,D,D3,MORTGAGE,Not Verified,01-01-2008,Charged Off,483xx,MI
216568,16000,D,D3,RENT,Not Verified,01-01-2008,Fully Paid,063xx,CT
218047,10000,A,A3,RENT,Not Verified,01-01-2008,Charged Off,339xx,FL
218321,2150,C,C1,MORTGAGE,Not Verified,01-01-2008,Charged Off,130xx,NY
218656,13500,C,C1,RENT,Not Verified,01-01-2008,Fully Paid,122xx,NY
218997,5500,B,B1,RENT,Not Verified,01-01-2008,Fully Paid,981xx,WA
219037,6000,B,B5,RENT,Not Verified,01-02-2008,Fully Paid,814xx,CO
219169,5000,C,C4,MORTGAGE,Not Verified,01-01-2008,Fully Paid,804xx,CO
219312,12000,D,D4,MORTGAGE,Not Verified,01-01-2008,Charged Off,210xx,MD
219409,2500,C,C4,RENT,Not Verified,01-01-2008,Charged Off,114xx,NY
219919,6000,A,A5,MORTGAGE,Not Verified,01-01-2008,Fully Paid,278xx,NC
219944,1850,A,A1,RENT,Not Verified,01-01-2008,Fully Paid,523xx,IA
220762,10000,D,D4,OWN,Not Verified,01-01-2008,Charged Off,752xx,TX
221224,15000,C,C5,MORTGAGE,Not Verified,01-01-2008,Fully Paid,480xx,MI
220027,22000,D,D2,MORTGAGE,Not Verified,01-01-2008,Fully Paid,240xx,VA
222065,9600,B,B1,MORTGAGE,Not Verified,01-01-2008,Charged Off,802xx,CO
222393,18500,B,B2,MORTGAGE,Not Verified,01-01-2008,Fully Paid,528xx,IA
221919,18900,B,B4,MORTGAGE,Not Verified,01-02-2008,Fully Paid,750xx,TX
222675,14400,B,B2,RENT,Not Verified,01-01-2008,Fully Paid,920xx,CA
222752,24000,F,F2,RENT,Not Verified,01-01-2008,Fully Paid,941xx,CA
223192,7500,C,C1,MORTGAGE,Not Verified,01-01-2008,Fully Paid,074xx,NJ
223287,14000,B,B4,MORTGAGE,Not Verified,01-01-2008,Charged Off,328xx,FL
223476,20000,B,B5,RENT,Not Verified,01-01-2008,Fully Paid,926xx,CA
223916,7200,A,A5,MORTGAGE,Not Verified,01-01-2008,Fully Paid,334xx,FL
218822,15000,C,C5,RENT,Not Verified,01-01-2008,Fully Paid,201xx,VA
223623,25000,F,F3,MORTGAGE,Not Verified,01-01-2008,Charged Off,926xx,CA
224356,20000,C,C3,MORTGAGE,Not Verified,01-01-2008,Fully Paid,786xx,TX
224538,15000,C,C4,RENT,Not Verified,01-01-2008,Fully Paid,100xx,NY
168432,8000,B,B4,RENT,Not Verified,01-01-2008,Fully Paid,216xx,MD
224951,4800,C,C2,RENT,Not Verified,01-01-2008,Fully Paid,787xx,TX
224975,9000,D,D1,MORTGAGE,Not Verified,01-01-2008,Fully Paid,857xx,AZ
225734,20000,C,C3,MORTGAGE,Not Verified,01-01-2008,Fully Paid,366xx,AL
225868,4000,B,B4,RENT,Not Verified,01-01-2008,Fully Paid,806xx,CO
225530,5000,E,E1,MORTGAGE,Not Verified,01-01-2008,Fully Paid,550xx,MN
226604,3000,D,D4,RENT,Not Verified,01-02-2008,Charged Off,833xx,ID
226351,11200,C,C1,MORTGAGE,Not Verified,01-01-2008,Charged Off,921xx,CA
227145,10800,A,A3,RENT,Not Verified,01-01-2008,Fully Paid,972xx,OR
227380,12000,B,B1,RENT,Not Verified,01-01-2008,Fully Paid,067xx,CT
226102,12800,A,A5,MORTGAGE,Not Verified,01-01-2008,Fully Paid,786xx,TX
227373,9800,A,A3,MORTGAGE,Not Verified,01-01-2008,Fully Paid,773xx,TX
228006,20000,D,D4,MORTGAGE,Not Verified,01-01-2008,Fully Paid,349xx,FL
228788,23000,D,D1,RENT,Not Verified,01-01-2008,Charged Off,551xx,MN
228859,15000,C,C2,RENT,Not Verified,01-01-2008,Charged Off,930xx,CA
206288,15000,C,C4,MORTGAGE,Not Verified,01-01-2008,Fully Paid,554xx,MN
229463,7000,C,C1,RENT,Not Verified,01-01-2008,Fully Paid,028xx,RI
229806,25000,C,C2,MORTGAGE,Not Verified,01-01-2008,Fully Paid,775xx,TX
230155,8000,C,C1,MORTGAGE,Not Verified,01-01-2008,Fully Paid,152xx,PA
230528,2500,C,C1,MORTGAGE,Not Verified,01-01-2008,Fully Paid,275xx,NC
230928,8525,C,C1,RENT,Not Verified,01-01-2008,Charged Off,551xx,MN
214993,10000,A,A3,NONE,Not Verified,01-01-2008,Fully Paid,233xx,VA
231171,1800,C,C3,RENT,Not Verified,01-01-2008,Fully Paid,891xx,NV
231531,12000,A,A4,RENT,Not Verified,01-01-2008,Fully Paid,875xx,NM
232232,25000,B,B3,MORTGAGE,Not Verified,01-01-2008,Fully Paid,300xx,GA
232450,25000,B,B5,MORTGAGE,Not Verified,01-01-2008,Fully Paid,330xx,FL
232542,4000,C,C1,MORTGAGE,Not Verified,01-01-2008,Fully Paid,226xx,VA
232722,10000,C,C3,RENT,Not Verified,01-01-2008,Fully Paid,109xx,NY
232274,3000,C,C4,MORTGAGE,Not Verified,01-02-2008,Fully Paid,850xx,AZ
225341,11225,D,D5,MORTGAGE,Not Verified,01-01-2008,Fully Paid,023xx,MA
233817,9500,C,C1,OWN,Not Verified,01-02-2008,Fully Paid,330xx,FL
233903,2500,A,A5,OWN,Not Verified,01-01-2008,Fully Paid,720xx,AR
234130,19000,B,B2,MORTGAGE,Not Verified,01-01-2008,Fully Paid,782xx,TX
231493,12000,B,B3,MORTGAGE,Not Verified,01-01-2008,Fully Paid,020xx,MA
234673,21000,B,B1,MORTGAGE,Not Verified,01-01-2008,Fully Paid,787xx,TX
235091,15000,B,B1,MORTGAGE,Not Verified,01-01-2008,Fully Paid,215xx,MD
234484,18000,A,A5,RENT,Not Verified,01-01-2008,Charged Off,222xx,VA
235682,10000,E,E4,MORTGAGE,Not Verified,01-01-2008,Fully Paid,441xx,OH
216572,20000,E,E2,RENT,Not Verified,01-01-2008,Fully Paid,217xx,MD
237091,8000,B,B1,RENT,Not Verified,01-02-2008,Fully Paid,802xx,CO
237404,15000,C,C5,MORTGAGE,Not Verified,01-02-2008,Fully Paid,922xx,CA
237477,4000,A,A3,MORTGAGE,Not Verified,01-01-2008,Fully Paid,054xx,VT
234342,7000,A,A2,MORTGAGE,Not Verified,01-01-2008,Fully Paid,452xx,OH
235838,7500,B,B3,RENT,Not Verified,01-01-2008,Fully Paid,918xx,CA
237877,12000,D,D4,MORTGAGE,Not Verified,01-02-2008,Fully Paid,317xx,GA
220429,15000,C,C4,MORTGAGE,Not Verified,01-02-2008,Fully Paid,281xx,NC
229894,12000,B,B3,RENT,Not Verified,01-02-2008,Fully Paid,852xx,AZ
238542,8000,B,B3,MORTGAGE,Not Verified,01-02-2008,Fully Paid,641xx,MO
238594,2000,A,A4,RENT,Not Verified,01-01-2008,Fully Paid,145xx,NY
238817,7000,B,B1,MORTGAGE,Not Verified,01-02-2008,Fully Paid,800xx,CO
238972,10000,B,B2,RENT,Not Verified,01-02-2008,Fully Paid,805xx,CO
238948,10000,B,B1,RENT,Not Verified,01-02-2008,Fully Paid,701xx,LA
239649,15450,E,E1,MORTGAGE,Not Verified,01-02-2008,Charged Off,441xx,OH
239710,10500,A,A3,MORTGAGE,Not Verified,01-02-2008,Fully Paid,750xx,TX
239780,20000,B,B2,OWN,Not Verified,01-02-2008,Charged Off,106xx,NY
240094,5950,C,C4,RENT,Not Verified,01-02-2008,Fully Paid,100xx,NY
237164,1300,B,B5,RENT,Not Verified,01-02-2008,Fully Paid,631xx,MO
240346,4225,B,B3,RENT,Not Verified,01-02-2008,Fully Paid,913xx,CA
240928,5450,D,D2,OWN,Not Verified,01-02-2008,Fully Paid,100xx,NY
241084,6000,B,B5,RENT,Not Verified,01-02-2008,Fully Paid,021xx,MA
241486,3000,A,A4,RENT,Not Verified,01-02-2008,Fully Paid,329xx,FL
240491,13450,D,D1,RENT,Not Verified,01-02-2008,Fully Paid,841xx,UT
240140,12100,B,B1,RENT,Not Verified,01-02-2008,Fully Paid,605xx,IL
241260,1500,A,A5,MORTGAGE,Not Verified,01-01-2008,Fully Paid,770xx,TX
242081,6400,A,A4,MORTGAGE,Not Verified,01-02-2008,Fully Paid,232xx,VA
242210,12000,D,D3,RENT,Not Verified,01-02-2008,Fully Paid,606xx,IL
230210,10150,C,C4,MORTGAGE,Not Verified,01-02-2008,Fully Paid,076xx,NJ
242302,10425,B,B1,OWN,Not Verified,01-02-2008,Charged Off,190xx,PA
242065,19200,D,D5,RENT,Not Verified,01-02-2008,Fully Paid,764xx,TX
242440,3200,A,A5,RENT,Not Verified,01-01-2008,Fully Paid,112xx,NY
237046,16600,B,B2,MORTGAGE,Not Verified,01-02-2008,Fully Paid,853xx,AZ
242682,500,B,B5,MORTGAGE,Not Verified,01-01-2008,Fully Paid,953xx,CA
242830,25000,B,B3,MORTGAGE,Not Verified,01-02-2008,Fully Paid,952xx,CA
241583,10325,D,D2,RENT,Not Verified,01-02-2008,Charged Off,957xx,CA
243060,6000,B,B4,RENT,Not Verified,01-02-2008,Fully Paid,232xx,VA
242899,6000,A,A3,OWN,Not Verified,01-02-2008,Fully Paid,450xx,OH
243192,7400,B,B2,RENT,Not Verified,01-02-2008,Fully Paid,951xx,CA
243182,4600,B,B3,RENT,Not Verified,01-02-2008,Fully Paid,801xx,CO
243033,6000,A,A5,RENT,Not Verified,01-02-2008,Fully Paid,751xx,TX
243302,2600,B,B3,RENT,Not Verified,01-02-2008,Fully Paid,913xx,CA
243089,6000,B,B2,MORTGAGE,Not Verified,01-02-2008,Fully Paid,078xx,NJ
243042,13000,C,C4,MORTGAGE,Not Verified,01-02-2008,Fully Paid,752xx,TX
243616,10400,B,B5,RENT,Not Verified,01-02-2008,Fully Paid,926xx,CA
241476,7000,B,B2,RENT,Not Verified,01-02-2008,Fully Paid,554xx,MN
243947,7500,B,B4,MORTGAGE,Not Verified,01-02-2008,Fully Paid,112xx,NY
244014,800,A,A1,MORTGAGE,Not Verified,01-01-2008,Fully Paid,704xx,LA
183323,2900,A,A3,RENT,Not Verified,01-01-2008,Fully Paid,787xx,TX
244429,17350,D,D4,OWN,Not Verified,01-02-2008,Fully Paid,030xx,NH
229143,3000,B,B1,MORTGAGE,Not Verified,01-02-2008,Fully Paid,064xx,CT
244509,1500,B,B5,RENT,Not Verified,01-02-2008,Fully Paid,371xx,TN
244192,6000,C,C5,MORTGAGE,Not Verified,01-02-2008,Fully Paid,651xx,MO
245715,6400,A,A2,MORTGAGE,Not Verified,01-02-2008,Fully Paid,326xx,FL
245749,9900,A,A3,MORTGAGE,Not Verified,01-02-2008,Fully Paid,326xx,FL
243149,2500,B,B2,RENT,Not Verified,01-02-2008,Fully Paid,303xx,GA
246166,5100,A,A4,MORTGAGE,Not Verified,01-02-2008,Fully Paid,060xx,CT
246273,10100,D,D4,RENT,Not Verified,01-02-2008,Charged Off,891xx,NV
213733,8500,B,B1,RENT,Not Verified,01-02-2008,Fully Paid,750xx,TX
243996,9100,D,D3,RENT,Not Verified,01-02-2008,Fully Paid,760xx,TX
242344,6225,B,B2,RENT,Not Verified,01-02-2008,Fully Paid,934xx,CA
247412,8000,B,B5,RENT,Not Verified,01-02-2008,Fully Paid,100xx,NY
248102,3000,A,A3,RENT,Not Verified,01-02-2008,Fully Paid,440xx,OH
248126,1450,B,B2,OWN,Not Verified,01-02-2008,Fully Paid,183xx,PA
247294,6000,A,A5,RENT,Not Verified,01-02-2008,Fully Paid,601xx,IL
248495,19500,B,B2,RENT,Not Verified,01-02-2008,Fully Paid,522xx,IA
246119,10000,C,C3,MORTGAGE,Not Verified,01-02-2008,Fully Paid,955xx,CA
248534,18000,B,B4,RENT,Not Verified,01-03-2008,Fully Paid,100xx,NY
248616,6000,C,C4,RENT,Not Verified,01-02-2008,Charged Off,322xx,FL
246380,6000,A,A2,OWN,Not Verified,01-02-2008,Fully Paid,117xx,NY
241834,6000,B,B3,RENT,Not Verified,01-02-2008,Fully Paid,970xx,OR
249160,25000,B,B3,MORTGAGE,Not Verified,01-02-2008,Fully Paid,301xx,GA
249616,20050,B,B2,RENT,Not Verified,01-02-2008,Charged Off,992xx,WA
249832,6000,B,B5,MORTGAGE,Not Verified,01-02-2008,Fully Paid,762xx,TX
249022,5000,C,C1,RENT,Not Verified,01-02-2008,Fully Paid,918xx,CA
247224,25000,E,E1,RENT,Not Verified,01-03-2008,Charged Off,914xx,CA
249660,10000,C,C1,RENT,Not Verified,01-02-2008,Charged Off,953xx,CA
249884,10000,A,A3,MORTGAGE,Not Verified,01-02-2008,Fully Paid,601xx,IL
227948,4000,B,B2,RENT,Not Verified,01-02-2008,Fully Paid,222xx,VA
250665,5000,D,D1,RENT,Not Verified,01-02-2008,Fully Paid,448xx,OH
250922,15250,C,C2,MORTGAGE,Not Verified,01-02-2008,Fully Paid,283xx,NC
250508,17000,B,B1,MORTGAGE,Not Verified,01-02-2008,Fully Paid,729xx,AR
217501,6000,A,A3,RENT,Not Verified,01-02-2008,Fully Paid,908xx,CA
251660,2725,C,C3,RENT,Not Verified,01-02-2008,Fully Paid,481xx,MI
251355,3000,A,A1,RENT,Not Verified,01-02-2008,Fully Paid,990xx,WA
251780,10000,E,E5,RENT,Not Verified,01-02-2008,Fully Paid,752xx,TX
237600,5000,A,A2,RENT,Not Verified,01-02-2008,Fully Paid,236xx,VA
252463,10800,B,B2,RENT,Not Verified,01-02-2008,Fully Paid,900xx,CA
252718,15000,C,C2,MORTGAGE,Not Verified,01-02-2008,Fully Paid,721xx,AR
252964,2500,B,B2,RENT,Not Verified,01-02-2008,Fully Paid,201xx,VA
252904,15075,D,D2,MORTGAGE,Not Verified,01-02-2008,Fully Paid,955xx,CA
252166,18000,D,D3,OWN,Not Verified,01-02-2008,Charged Off,140xx,NY
252621,20000,B,B3,RENT,Not Verified,01-02-2008,Fully Paid,922xx,CA
253223,750,C,C5,RENT,Not Verified,01-02-2008,Fully Paid,802xx,CO
253396,6000,B,B5,RENT,Not Verified,01-02-2008,Fully Paid,274xx,NC
253371,15000,D,D3,RENT,Not Verified,01-02-2008,Fully Paid,112xx,NY
253484,16000,E,E1,RENT,Not Verified,01-02-2008,Fully Paid,803xx,CO
253715,4500,A,A5,OWN,Not Verified,01-02-2008,Fully Paid,988xx,WA
253183,15000,C,C3,RENT,Not Verified,01-02-2008,Charged Off,071xx,NJ
253818,10000,C,C1,OWN,Not Verified,01-02-2008,Fully Paid,283xx,NC
253974,3000,C,C1,RENT,Not Verified,01-02-2008,Fully Paid,201xx,VA
254177,17000,E,E3,MORTGAGE,Not Verified,01-02-2008,Fully Paid,074xx,NJ
254233,3975,C,C4,OWN,Not Verified,01-02-2008,Fully Paid,871xx,NM
240996,10000,C,C3,MORTGAGE,Not Verified,01-02-2008,Charged Off,601xx,IL
252512,7600,D,D1,RENT,Not Verified,01-02-2008,Fully Paid,920xx,CA
254752,7200,C,C2,RENT,Not Verified,01-02-2008,Fully Paid,801xx,CO
254956,10000,A,A3,MORTGAGE,Not Verified,01-02-2008,Fully Paid,486xx,MI
255095,25000,C,C3,RENT,Not Verified,01-02-2008,Fully Paid,100xx,NY
243433,5000,A,A3,RENT,Not Verified,01-02-2008,Fully Paid,983xx,WA
254336,9600,C,C4,RENT,Not Verified,01-02-2008,Fully Paid,331xx,FL
255790,5275,B,B4,RENT,Not Verified,01-02-2008,Fully Paid,278xx,NC
252221,11800,A,A5,OWN,Not Verified,01-02-2008,Fully Paid,080xx,NJ
255853,24500,D,D1,MORTGAGE,Not Verified,01-03-2008,Charged Off,331xx,FL
256357,25000,B,B5,MORTGAGE,Not Verified,01-03-2008,Charged Off,300xx,GA
256304,11000,B,B5,RENT,Not Verified,01-02-2008,Fully Paid,100xx,NY
256438,6350,D,D2,RENT,Not Verified,01-02-2008,Fully Paid,945xx,CA
254710,3000,C,C4,RENT,Not Verified,01-02-2008,Fully Paid,875xx,NM
256475,12800,B,B1,MORTGAGE,Not Verified,01-02-2008,Fully Paid,774xx,TX
256681,10000,D,D5,MORTGAGE,Not Verified,01-02-2008,Charged Off,928xx,CA
256963,15000,F,F5,MORTGAGE,Not Verified,01-02-2008,Charged Off,152xx,PA
257001,5000,B,B2,MORTGAGE,Not Verified,01-02-2008,Fully Paid,271xx,NC
255230,4000,B,B3,RENT,Not Verified,01-02-2008,Fully Paid,189xx,PA
257327,10000,D,D1,RENT,Not Verified,01-02-2008,Fully Paid,217xx,MD
257606,9000,C,C1,OWN,Not Verified,01-02-2008,Fully Paid,070xx,NJ
258200,7200,B,B4,RENT,Not Verified,01-02-2008,Fully Paid,801xx,CO
257736,15000,D,D2,RENT,Not Verified,01-02-2008,Charged Off,940xx,CA
258625,15000,B,B4,RENT,Not Verified,01-02-2008,Fully Paid,981xx,WA
255516,12000,C,C4,RENT,Not Verified,01-02-2008,Fully Paid,297xx,SC
246218,20500,C,C1,RENT,Not Verified,01-02-2008,Charged Off,790xx,TX
258801,20000,D,D1,RENT,Not Verified,01-02-2008,Fully Paid,787xx,TX
241999,16000,B,B5,RENT,Not Verified,01-02-2008,Fully Paid,282xx,NC
259015,25000,B,B2,MORTGAGE,Not Verified,01-02-2008,Fully Paid,296xx,SC
258804,3000,C,C1,MORTGAGE,Not Verified,01-03-2008,Fully Paid,981xx,WA
259403,3975,D,D5,MORTGAGE,Not Verified,01-02-2008,Fully Paid,235xx,VA
259488,20000,D,D3,MORTGAGE,Not Verified,01-02-2008,Fully Paid,432xx,OH
259132,10000,B,B2,RENT,Not Verified,01-02-2008,Fully Paid,200xx,DC
213853,20000,B,B5,RENT,Not Verified,01-02-2008,Fully Paid,146xx,NY
253310,24000,B,B2,MORTGAGE,Not Verified,01-02-2008,Fully Paid,752xx,TX
259156,10000,A,A5,RENT,Not Verified,01-02-2008,Fully Paid,532xx,WI
259803,15000,E,E2,MORTGAGE,Not Verified,01-02-2008,Fully Paid,145xx,NY
257514,9000,B,B4,RENT,Not Verified,01-02-2008,Fully Paid,947xx,CA
260059,10000,C,C3,OWN,Not Verified,01-02-2008,Fully Paid,765xx,TX
258924,10000,D,D4,RENT,Not Verified,01-02-2008,Charged Off,333xx,FL
255336,3000,A,A2,MORTGAGE,Not Verified,01-02-2008,Fully Paid,566xx,MN
260569,6000,B,B2,RENT,Not Verified,01-02-2008,Fully Paid,226xx,VA
259781,10000,B,B1,RENT,Not Verified,01-02-2008,Fully Paid,212xx,MD
259370,12000,C,C2,RENT,Not Verified,01-02-2008,Fully Paid,104xx,NY
261121,10000,C,C2,MORTGAGE,Not Verified,01-02-2008,Fully Paid,103xx,NY
261376,9500,C,C1,MORTGAGE,Not Verified,01-02-2008,Fully Paid,941xx,CA
261429,3000,A,A3,RENT,Not Verified,01-02-2008,Fully Paid,906xx,CA
261654,10000,D,D5,RENT,Not Verified,01-02-2008,Charged Off,922xx,CA
262032,6000,B,B1,MORTGAGE,Not Verified,01-02-2008,Fully Paid,168xx,PA
254632,5800,A,A4,RENT,Not Verified,01-02-2008,Fully Paid,021xx,MA
262119,20000,F,F4,RENT,Not Verified,01-02-2008,Fully Paid,928xx,CA
262542,15600,B,B5,RENT,Not Verified,01-02-2008,Charged Off,906xx,CA
249263,14275,B,B1,RENT,Not Verified,01-02-2008,Fully Paid,900xx,CA
262634,10000,A,A3,RENT,Not Verified,01-02-2008,Fully Paid,100xx,NY
262933,900,A,A5,OWN,Not Verified,01-02-2008,Fully Paid,284xx,NC
263166,10000,C,C3,RENT,Not Verified,01-02-2008,Fully Paid,928xx,CA
263557,1000,B,B3,OWN,Not Verified,01-02-2008,Fully Paid,481xx,MI
263450,14500,C,C4,RENT,Not Verified,01-02-2008,Charged Off,925xx,CA
263182,8000,C,C2,MORTGAGE,Not Verified,01-03-2008,Fully Paid,078xx,NJ
263887,5000,B,B5,RENT,Not Verified,01-02-2008,Fully Paid,276xx,NC
260813,21000,B,B2,OWN,Not Verified,01-02-2008,Fully Paid,958xx,CA
264254,15000,B,B2,MORTGAGE,Not Verified,01-02-2008,Charged Off,132xx,NY
264489,15000,C,C2,RENT,Not Verified,01-03-2008,Fully Paid,320xx,FL
264449,5600,B,B2,RENT,Not Verified,01-02-2008,Fully Paid,890xx,NV
264737,5000,B,B4,RENT,Not Verified,01-02-2008,Charged Off,021xx,MA
263999,10000,A,A5,MORTGAGE,Not Verified,01-02-2008,Fully Paid,852xx,AZ
261921,11000,D,D5,OWN,Not Verified,01-02-2008,Fully Paid,130xx,NY
264912,15000,B,B2,MORTGAGE,Not Verified,01-03-2008,Charged Off,275xx,NC
257537,19275,E,E2,RENT,Not Verified,01-03-2008,Charged Off,956xx,CA
264755,5000,E,E4,RENT,Not Verified,01-02-2008,Fully Paid,303xx,GA
265083,7000,A,A5,RENT,Not Verified,01-02-2008,Fully Paid,900xx,CA
264135,11000,C,C1,OWN,Not Verified,01-03-2008,Charged Off,746xx,OK
265106,10000,C,C3,OWN,Not Verified,01-02-2008,Fully Paid,836xx,ID
252913,10000,B,B2,RENT,Not Verified,01-02-2008,Charged Off,606xx,IL
264305,12000,F,F1,MORTGAGE,Not Verified,01-02-2008,Fully Paid,751xx,TX
250154,7000,B,B1,MORTGAGE,Not Verified,01-02-2008,Charged Off,303xx,GA
264483,16000,E,E1,RENT,Not Verified,01-03-2008,Fully Paid,070xx,NJ
262721,10000,C,C2,RENT,Not Verified,01-03-2008,Fully Paid,114xx,NY
265246,14700,C,C5,RENT,Not Verified,01-03-2008,Charged Off,060xx,CT
266099,7200,A,A3,RENT,Not Verified,01-02-2008,Fully Paid,379xx,TN
188654,8000,B,B2,MORTGAGE,Not Verified,01-02-2008,Fully Paid,752xx,TX
266312,2925,B,B5,RENT,Not Verified,01-02-2008,Fully Paid,089xx,NJ
265664,8000,E,E1,RENT,Not Verified,01-03-2008,Fully Paid,367xx,AL
237961,5000,A,A3,MORTGAGE,Not Verified,01-02-2008,Fully Paid,708xx,LA
266165,10600,C,C4,RENT,Not Verified,01-03-2008,Charged Off,750xx,TX
266613,6000,B,B4,MORTGAGE,Not Verified,01-02-2008,Fully Paid,926xx,CA
267427,8000,B,B3,MORTGAGE,Not Verified,01-03-2008,Fully Paid,245xx,VA
267218,25000,F,F2,OWN,Not Verified,01-03-2008,Charged Off,128xx,NY
189345,4700,B,B1,RENT,Not Verified,01-03-2008,Fully Paid,111xx,NY
