id,revol_bal,total_acc,total_pymnt,last_pymnt_d,last_pymnt_amnt,last_credit_pull_d
232302,56842,41,28968.66479,01-02-2011,808.99,01-01-2011
232488,19948,22,29235.21402,01-02-2011,813.36,01-01-2011
232568,10979,37,4699.385513,01-02-2011,134.88,01-05-2016
232726,14643,25,11809.97272,01-09-2010,1931.96,01-03-2013
232917,15680,14,3139.617736,01-07-2008,2743.44,01-02-2015
232947,16670,25,13732.39857,01-01-2011,764.96,01-01-2011
233852,2624,7,10504.35423,01-04-2009,6475.57,01-12-2014
233978,2773,15,2836.084386,01-02-2011,81.37,01-05-2016
234451,2279,21,21864.12229,01-01-2011,559.98,01-05-2016
234585,28110,26,13497.93326,01-11-2009,360.86,01-02-2010
234707,997,24,24095.73896,01-12-2010,2000.54,01-12-2010
235094,2787,45,17317.37905,01-08-2011,393.72,01-07-2011
235269,1612,6,13269.8,01-03-2010,650.16,01-04-2016
235704,10214,26,12454.10019,01-01-2011,693.66,01-01-2011
236199,19892,7,21940.38411,01-10-2008,16453.79,01-10-2008
237246,1834,4,8543.353911,01-03-2009,3234.38,01-02-2009
237452,108397,53,17945.98469,01-02-2011,503.92,01-02-2016
237549,3348,17,4377.367603,01-09-2009,2130.04,01-08-2009
237776,983,30,7830.662309,01-02-2011,227.81,01-02-2011
237880,603,19,8688.619461,01-01-2011,487.96,01-12-2015
237883,13662,15,14110.50457,01-11-2009,6002.52,01-09-2010
238327,26044,41,17144.61461,01-02-2011,473.81,01-05-2016
238360,16212,8,13924.44629,01-03-2011,391.52,01-03-2011
238587,8516,63,9262.212248,01-09-2010,2248.7,01-09-2010
238612,3953,2,2240.040083,01-06-2010,8.75,01-06-2010
238935,12672,35,7593.351831,01-03-2009,4917.41,01-03-2009
238983,1346,5,11549.68832,01-02-2011,323.21,01-02-2011
238989,12425,24,11481.4317,01-02-2011,327.14,01-02-2012
239690,12032,17,13741.25,01-06-2010,35.74,01-05-2016
239761,14377,38,11801.64501,01-02-2011,331.69,01-05-2015
239843,464,4,13455.35,01-12-2009,640.76,01-04-2016
240105,10900,18,6388.917702,01-11-2008,1316.09,01-04-2010
240220,7006,13,1535.588749,01-03-2011,3.12,01-03-2011
240361,19708,16,4895.662379,01-02-2011,143.93,01-07-2014
240974,30949,29,6579.365667,01-02-2011,179.33,01-01-2015
241117,6101,10,6505.131537,01-01-2009,4558.42,01-03-2010
241502,1235,6,3400.279544,01-02-2011,105.26,01-12-2013
241536,18028,16,14923.82084,01-02-2009,9974.99,01-01-2016
241659,8828,32,12553.40827,01-07-2008,11004.96,01-02-2014
241850,6033,6,1707.963961,01-02-2011,49.01,01-05-2016
242092,64885,21,7270.343911,01-03-2011,23.06,01-05-2016
242229,27905,18,14601.34666,01-01-2011,822.56,01-04-2012
242260,14081,17,12186.32397,01-08-2010,2638.19,01-02-2013
242333,426,26,7124.59,01-12-2009,444.85,01-01-2011
242356,12301,16,26186.85552,01-12-2011,5490.51,01-04-2016
242452,0,4,3644.2411,01-03-2011,4.21,01-11-2015
242642,2248,4,19215.58368,01-02-2011,542.62,01-02-2015
242695,44,6,580.4627947,01-05-2010,158.54,01-12-2013
242839,2296,27,28227.74389,01-01-2010,460.08,01-01-2010
243046,16264,17,6596.41,01-09-2009,347.5,01-05-2016
243078,12758,33,6816.574202,01-11-2009,2927.28,01-05-2016
243130,2573,20,6768.669733,01-02-2011,197.42,01-02-2011
243207,15176,17,8344.133402,01-12-2009,10.78,01-12-2009
243243,7239,30,5000.98644,01-02-2009,3369.41,01-05-2016
243280,11217,23,6373.844983,01-03-2009,308.26,01-03-2012
243314,12979,19,2826.644886,01-02-2009,1906.11,01-02-2009
243406,21894,22,6945.386577,01-02-2011,209.41,01-09-2012
243430,4933,22,15049.73286,01-11-2009,6418.18,01-11-2009
243622,6206,6,12223.18099,01-02-2011,349.31,01-11-2013
243737,16326,21,8102.920768,01-02-2011,236.33,01-02-2016
243957,33,10,8250.187857,01-09-2010,5359.25,01-05-2016
244029,19901,15,813.4943502,01-11-2008,15.6,01-02-2010
244261,4385,12,3271.510038,01-02-2011,99.07,01-02-2011
244437,18966,31,21211.05998,01-02-2011,616.02,01-04-2016
244872,8788,24,3346.881216,01-09-2009,1619.15,01-09-2009
245124,1276,6,1760.436132,01-02-2011,52.56,01-03-2016
245190,22635,28,7204.230806,01-02-2011,213.39,01-05-2016
245733,1715,21,7187.25003,01-03-2011,44.77,01-05-2016
245765,1715,21,11171.25422,01-03-2011,12.92,01-05-2016
245846,2574,13,2893.896999,01-02-2011,87.09,01-02-2011
246179,25336,19,5780.499244,01-02-2011,172.56,01-02-2011
246276,18485,20,1452.19,01-05-2008,343,01-01-2009
246516,9048,22,9763.582101,01-09-2010,1603.11,01-09-2010
246553,14421,26,11026.45429,01-09-2010,1813.02,01-09-2010
247062,9121,13,7083.527241,01-02-2010,2485.24,01-02-2010
247424,120563,26,9389.262214,01-02-2011,272.33,01-01-2016
248108,710,13,3383.738402,01-01-2011,196.97,01-01-2011
248130,20762,39,1672.110127,01-09-2010,248.44,01-09-2010
248304,1839,16,6831.602566,01-02-2011,191.58,01-02-2011
248498,8629,21,22572.5166,01-02-2011,635.07,01-02-2011
248539,11735,9,11898.71247,01-02-2011,360.46,01-08-2011
248583,5506,7,21100.39176,01-12-2010,2323.98,01-10-2015
248817,3831,6,4321.66,01-11-2009,413.4,01-04-2010
248841,6094,64,6736.777813,01-02-2011,224.31,01-02-2011
248927,15597,9,6191.09597,01-09-2008,1028.61,01-08-2008
249164,52214,22,29074.27733,01-03-2011,814.87,01-12-2013
249699,507,20,14565.87,01-12-2009,644.71,01-05-2010
249840,0,6,7041.983574,01-02-2011,206.81,01-02-2011
249942,4760,12,5895.487459,01-02-2011,190.22,01-02-2011
249955,25160,34,18593.47,01-12-2009,856.63,01-05-2010
249972,10837,10,5895.54,01-08-2009,327.53,01-05-2016
249999,90335,36,11281.06877,01-02-2011,319.6,01-02-2011
250422,4010,17,4095.469038,01-05-2008,3839.12,01-01-2008
250699,3389,10,6031.094479,01-02-2011,187.01,01-05-2016
250951,39702,18,18062.05344,01-02-2011,506.6,01-02-2011
251142,653,24,19589.91857,01-02-2011,545.76,01-02-2011
251214,5274,12,6040.16,01-03-2008,6040.38,01-01-2008
251663,11788,32,2827.31758,01-06-2008,2558.32,01-02-2008
251682,122,8,3353.0359,01-02-2011,102.91,01-09-2013
251789,22122,13,11349.69093,01-02-2009,7517.48,01-02-2009
251996,103,5,5613.985776,01-02-2011,176.71,01-02-2011
252482,8866,31,12135.63573,01-10-2009,5541.74,01-11-2013
252729,4929,16,17765.98751,01-02-2011,497.68,01-11-2013
252973,11794,9,2863.907822,01-06-2010,5.82,01-06-2010
253020,462,15,18264.7807,01-02-2011,513.09,01-02-2011
253085,5855,23,17293.35,01-07-2010,608.58,01-11-2015
253222,6688,19,23259.40462,01-02-2011,656.05,01-09-2015
253227,12220,8,900.4925062,01-02-2011,27.29,01-08-2015
253425,8736,14,6630.163712,01-04-2009,4090.06,01-05-2009
253427,170,4,18257.19163,01-02-2011,516.11,01-02-2011
253601,15923,18,19736.63951,01-02-2011,565.57,01-02-2011
253727,0,6,5095.746951,01-09-2010,14.96,01-09-2010
253766,1340,16,16778.59,01-01-2011,50.19,01-04-2016
253973,8575,24,11791.05254,01-03-2011,336.72,01-05-2016
253987,21498,16,3498.140851,01-06-2010,28.48,01-05-2016
254201,32406,25,21161.21375,01-02-2011,604.55,01-06-2014
254250,7902,18,4750.92,01-02-2011,131.97,01-11-2013
254378,46789,27,3301.8,01-12-2008,330.53,01-01-2009
254533,7897,9,9026.384772,01-05-2010,40.86,01-05-2010
254762,6422,30,7713.733168,01-01-2009,2347.25,01-05-2016
254979,1467,13,11327.92778,01-01-2011,685.85,01-02-2011
255150,16694,17,29746.89255,01-02-2011,843.17,01-02-2011
255171,1698,14,5630.277322,01-11-2010,12.72,01-02-2016
255845,8801,15,11473.92089,01-02-2011,318.72,01-02-2011
255888,5500,22,6117.122634,01-08-2010,458.47,01-09-2010
256019,3282,11,13361.99097,01-07-2010,2915.47,01-08-2010
256021,23908,29,5102.54,01-10-2008,28.02,01-06-2009
256365,6088,8,8149,01-01-2009,815.04,01-05-2016
256406,2217,5,11467.4452,01-07-2008,10033.69,01-07-2009
256450,22247,16,7693.600936,01-03-2011,222.17,01-05-2016
256458,14555,15,3585.6,01-03-2011,99.6,01-02-2011
256488,15491,26,14750.08694,01-03-2011,411.52,01-02-2015
256704,24299,25,5768.7,01-11-2009,428.38,01-05-2016
256991,44543,42,9624.6,01-08-2009,535.02,01-05-2016
257019,3735,6,5718.182591,01-04-2010,1706.22,01-05-2010
257223,2352,10,4372.208137,01-03-2009,2825.89,01-03-2009
257346,7607,23,11376.62802,01-06-2009,6358.53,01-06-2009
257612,12303,11,10205.90808,01-10-2009,51.73,01-02-2014
258521,5824,9,8423.18,01-03-2011,224.58,01-02-2011
258603,5071,7,11885.31,01-01-2010,504.84,01-07-2010
258644,24,8,17523.3185,01-03-2011,488.96,01-02-2011
258652,16616,23,13490.73,01-05-2009,7913.27,01-05-2009
258717,31566,29,8837.67,01-04-2009,135.74,01-08-2009
258828,4110,13,24124.5992,01-03-2011,678.78,01-05-2016
258870,16738,10,18312.08883,01-01-2010,7362.64,01-12-2009
259032,54392,8,28939.13354,01-03-2011,808.99,01-02-2011
259106,46427,14,3518.917698,01-10-2010,22.8,01-10-2010
259414,10944,4,4878.86,01-03-2011,111.64,01-03-2011
259505,16805,22,24342.94676,01-03-2011,682.24,01-02-2011
259595,9255,13,11575.63529,01-03-2011,327.73,01-02-2011
259945,16194,12,23473.06549,01-03-2011,656.11,01-04-2016
259956,4643,20,24571.63184,01-05-2008,23028.66,01-02-2008
259968,3808,10,11379.35395,01-01-2011,944.7,01-12-2010
260049,9080,34,18613.42744,01-03-2011,518.82,01-05-2016
260113,4551,10,10513.97555,01-03-2011,295.97,01-02-2011
260277,11927,12,11898.7228,01-03-2011,336.77,01-02-2011
260324,5261,6,10298.94,01-09-2010,339.6,01-02-2011
260368,1139,37,3073.921317,01-10-2008,621.14,01-05-2010
260597,5280,8,6945.386576,01-03-2011,198.84,01-06-2012
260801,13607,18,11362.73603,01-04-2010,3681.47,01-04-2010
260928,11134,7,14178.3,01-11-2010,36.42,01-10-2010
261281,23623,31,11843.99797,01-03-2011,333.15,01-05-2011
261382,9711,12,11049.85748,01-06-2010,13.41,01-02-2013
261456,2456,10,3384.329118,01-03-2011,103.04,01-12-2015
261972,11969,12,6716.99,01-03-2010,4.56,01-03-2010
262041,32421,42,6383.566029,01-12-2008,4847.67,01-07-2013
262113,1348,10,6573.906462,01-03-2011,205.53,01-02-2011
262215,26255,28,25595.0472,01-03-2011,734.93,01-05-2016
262563,20838,28,9152.1,01-09-2009,508.59,01-05-2016
262618,11188,20,16449.77723,01-03-2011,457.88,01-05-2016
262669,0,9,11274.87841,01-01-2011,940.13,01-05-2016
262961,167,4,947.3765785,01-11-2008,748.4,01-10-2008
263180,10997,17,11898.71949,01-03-2011,338.66,01-09-2015
263677,2308,25,1104.124048,01-06-2009,654.25,01-10-2011
263697,15506,9,7165.25,01-05-2009,481.4,01-12-2009
263741,7720,8,9475.196882,01-03-2011,269.56,01-03-2011
263906,11973,20,5868.294364,01-03-2011,167.74,01-03-2011
264003,142,14,23756.46018,01-02-2010,11.27,01-02-2010
264267,3050,49,9353.76,01-11-2009,582.44,01-04-2010
264499,14453,24,17775.45801,01-09-2011,9.11,01-09-2011
264630,7842,4,6535.58453,01-07-2011,172.84,01-06-2011
264754,5762,13,1635.28,01-12-2008,162.26,01-10-2009
264792,2339,20,11386.14201,01-03-2011,318.7,01-06-2012
264886,17436,20,13509.34777,01-03-2011,380.46,01-04-2016
264923,11648,46,8702.38,01-09-2009,482.32,01-05-2016
265007,8731,13,8680.25,01-03-2009,663.47,01-11-2009
265076,22210,20,6251.188137,01-03-2011,190.38,01-03-2011
265097,6496,12,7970.457926,01-03-2011,225.15,01-03-2011
265115,3041,7,3598.6,01-01-2009,360.29,01-05-2016
265117,2000,4,10284.70929,01-06-2008,9624.64,01-02-2008
265521,3717,32,6517.47,01-03-2010,171.86,01-05-2016
265613,34841,25,15104.23412,01-12-2010,1657.15,01-02-2014
265836,5257,16,6751.87,01-12-2010,179.86,01-05-2016
265904,15193,29,18241.83912,01-05-2009,11118.66,01-04-2009
266047,3245,6,11836.91226,01-01-2011,1209.28,01-11-2012
266130,14694,18,15697.87,01-11-2010,490.29,01-04-2016
266179,438,19,7989.945253,01-02-2010,3030.82,01-02-2010
266282,38605,35,9149.105025,01-05-2010,2720.94,01-05-2010
266327,6611,13,3424.580243,01-11-2010,476.98,01-05-2011
266544,5723,17,9244.542981,01-08-2009,1964.34,01-08-2009
266798,8366,36,5640.513454,01-03-2011,166.94,01-03-2011
266963,7583,4,7374.76,01-12-2009,387.43,01-05-2010
266989,4524,8,6902.129457,01-05-2010,2.48,01-05-2016
267477,3596,12,9303.757586,01-03-2011,272.21,01-05-2016
267516,12704,12,16457.82,01-08-2009,879.92,01-04-2016
267686,16724,11,5083.615409,01-03-2009,3429.75,01-03-2009
267736,311,16,23046.93833,01-03-2011,641.5,01-03-2011
267976,19771,30,5053.88,01-04-2008,5054.17,01-01-2010
268156,10826,21,21406.18106,01-04-2012,1052.84,01-04-2012
268379,281,12,21583.75371,01-04-2009,3877.95,01-04-2009
268476,4289,18,22822.30302,01-04-2009,14496.11,01-12-2015
268502,21364,30,5653.2,01-10-2008,807.74,01-05-2016
268516,22627,30,18521.03491,01-03-2011,521.21,01-03-2011
268549,11258,19,14802.45826,01-03-2011,426.35,01-03-2011
268675,0,15,13476.79531,01-10-2009,3936.64,01-05-2016
268761,26996,9,9517.943042,01-03-2011,277.88,01-04-2015
268855,3834,12,2410.4,01-08-2008,482.32,01-05-2016
269127,9416,13,21946.94538,01-08-2009,11633.47,01-07-2014
269256,25807,27,10566.20658,01-03-2011,305.79,01-10-2015
269289,16167,27,11340.23973,01-10-2010,1773.04,01-01-2011
269571,12678,14,12978.25881,01-11-2010,8.05,01-11-2010
269818,8747,11,10145.92323,01-03-2011,293.01,01-01-2013
270002,5694,15,4107.36,01-09-2008,684.64,01-05-2016
270302,12008,12,12171.47571,01-03-2011,348.1,01-03-2011
270343,14129,24,10039.68048,01-03-2011,278.88,01-03-2011
270351,15553,19,17523.31742,01-03-2011,491.12,01-04-2011
270400,26966,26,10756.8,01-03-2011,298.8,01-03-2016
270466,2388,22,11872.92003,01-11-2010,1629.82,01-11-2010
270568,11698,5,7215.590722,01-06-2008,6747.89,01-06-2013
270712,5570,33,7895.848431,01-10-2008,6450.74,01-04-2011
270860,4641,17,8066.509909,01-03-2011,225.73,01-11-2013
271004,15774,18,13086.7672,01-04-2009,4830.29,01-04-2009
271045,9288,30,18181.75518,01-12-2010,414.36,01-12-2010
271192,17488,10,10391.56792,01-03-2011,307.12,01-04-2013
271196,209,5,14734.59283,01-03-2011,441.2,01-03-2011
271356,15049,26,8026.805966,01-03-2011,228.33,01-09-2015
271434,23253,16,13147.20592,01-03-2011,365.2,01-03-2011
271652,10769,20,21742.68232,01-04-2011,8.08,01-10-2015
271792,21357,29,30912.92786,01-04-2011,219.69,01-04-2011
271900,29884,27,11523.5911,01-03-2011,322.72,01-09-2012
271927,16386,37,29074.28645,01-03-2011,822.15,01-04-2016
271979,26888,39,10795.25071,01-01-2009,7862.78,01-01-2009
272103,7067,8,12115.9235,01-03-2011,340.83,01-03-2011
272266,36467,38,14278.5178,01-03-2011,408.73,01-03-2011
272368,14371,13,4687.75,01-02-2010,150.5,01-07-2010
272429,25870,38,7860.11,01-07-2009,491.3,01-05-2016
272583,1727,27,14982.61665,01-03-2011,425.55,01-03-2011
273165,28846,24,9450.27,01-05-2009,636.39,01-10-2009
273432,2329,8,14648.60282,01-03-2011,410.76,01-05-2014
273445,324,14,2012.48,01-04-2008,2012.6,01-05-2010
273535,20845,33,7237.372196,01-03-2011,215.45,01-10-2015
273608,12569,17,12041.08,01-03-2010,491.3,01-08-2010
274375,9697,10,11793.27039,01-04-2011,262.04,01-04-2011
274763,2952,15,11301.32473,01-02-2010,1430.25,01-04-2016
274823,13427,15,6455.09877,01-03-2011,188.73,01-05-2016
275098,6045,12,4665.78,01-10-2008,667.06,01-05-2016
275339,18913,26,23313.93114,01-10-2008,18991.76,01-09-2008
275605,18593,46,14605.76887,01-03-2011,418.21,01-04-2016
275790,0,12,11268.78876,01-01-2011,31.37,01-01-2011
275880,13207,13,14750.08151,01-03-2011,411.12,01-03-2011
276107,3273,5,5659.669345,01-03-2011,179.97,01-03-2011
276232,19368,35,22813.42033,01-03-2011,646.27,01-03-2011
276355,782,24,13294.34,01-08-2009,782.44,01-05-2016
276857,6362,9,21274.69977,01-06-2011,338.9,01-12-2014
276979,15342,8,12733.17786,01-03-2011,363.48,01-03-2011
277162,871,39,6809.04171,01-01-2009,4856.13,01-05-2016
277468,13238,34,8913.881445,01-02-2010,3388.3,01-08-2011
277583,1918,10,10856.06737,01-03-2011,330.42,01-03-2011
277628,5649,14,16728.72839,01-03-2011,469.75,01-03-2011
277688,3332,7,5664.34,01-03-2010,230.47,01-08-2010
277709,14706,29,32599.22819,01-04-2012,32.36,01-03-2012
277875,27129,20,24124.60146,01-03-2011,684.48,01-08-2015
277895,1152,39,9692.726155,01-03-2011,275.46,01-01-2014
278018,8837,19,13192.1,01-01-2010,431.5,01-05-2016
278066,2246,17,1082.393355,01-03-2011,24.51,01-03-2011
278075,9258,14,14018.66568,01-03-2011,396.92,01-03-2011
278405,8671,8,14605.75522,01-03-2011,407.14,01-03-2011
278622,20065,16,16853.87668,01-12-2010,61.13,01-05-2016
278911,1573,3,6798.76,01-11-2009,329,01-07-2010
279032,4359,13,13259.26593,01-12-2009,6102.8,01-12-2009
279242,10055,16,12080.80463,01-09-2010,1629.46,01-05-2016
279283,2549,13,14670.44633,01-03-2011,442.54,01-08-2014
279455,16021,14,9803.794096,01-10-2010,475.47,01-11-2010
279901,0,33,29349.84847,01-01-2011,8058.2,01-04-2014
280056,22205,28,14342.4,01-04-2011,398.4,01-05-2016
280176,9438,11,11547.31215,01-03-2011,331.75,01-03-2011
280193,18343,39,11386.49962,01-03-2011,323.82,01-08-2012
280337,74885,31,13955.66453,01-03-2011,408.16,01-05-2016
280356,4873,17,5841.075969,01-03-2011,168.37,01-03-2016
280623,11332,26,16908.80932,01-01-2010,1542.21,01-01-2010
280776,20033,25,11291.85,01-10-2009,340.78,01-05-2016
280871,4565,11,6513.605327,01-03-2011,195.75,01-03-2011
281381,4000,14,10057.61449,01-06-2009,5914.87,01-06-2009
281384,0,23,4164.404336,01-03-2011,114.9,01-03-2011
281565,1767,26,8181.311416,01-05-2010,2889.87,01-05-2010
281651,768,4,14605.78363,01-03-2011,421.02,01-03-2011
281788,12226,15,10888.33565,01-06-2010,2964.62,01-07-2010
281836,2724,20,3275.099203,01-11-2009,1035.46,01-12-2009
281841,308,4,3948.37295,01-03-2011,116.36,01-03-2011
282054,1946,25,1285.472759,01-08-2009,155.59,01-11-2015
282074,4446,28,4272.952925,01-12-2008,3242.43,01-02-2016
282202,8486,7,10283.46813,01-03-2010,3606.18,01-11-2015
282275,19826,30,7335.221185,01-03-2011,233.19,01-03-2011
282347,3212,18,5273.514173,01-02-2009,1023.69,01-02-2009
282569,10918,45,13861.22548,01-08-2009,7355.37,01-09-2009
282707,8850,8,11466.39128,01-02-2011,306.86,01-02-2011
283014,10366,9,4672.840531,01-03-2011,134.67,01-03-2011
283106,10765,9,13130.97862,01-09-2010,2508.69,01-10-2015
283707,5482,28,6767.46,01-02-2009,658,01-09-2009
283826,5196,14,17332.24072,01-02-2011,997.37,01-03-2011
284136,3114,13,28900.63568,01-01-2011,45.94,01-01-2011
284168,213,16,9524.521999,01-05-2010,11.41,01-05-2010
284207,6450,13,8964.004915,01-03-2011,249,01-05-2016
284637,15486,13,12586.96116,01-10-2008,114.04,01-09-2008
285386,5623,14,9045.347408,01-07-2010,2218.89,01-11-2012
285738,1308,25,4383.947297,01-04-2009,2827.72,01-12-2012
285781,11556,18,14715.67262,01-10-2008,12028.28,01-10-2008
286038,623,13,4263.845118,01-03-2011,123.86,01-03-2011
286066,0,16,29205.51729,01-03-2011,821.55,01-03-2011
286120,22044,21,14689.65836,01-03-2011,434.37,01-03-2011
286167,8793,8,8588.451651,01-05-2009,14.98,01-05-2009
286636,2796,18,13842.22578,01-08-2008,12069.47,01-05-2016
286828,8298,26,17604.92205,01-03-2011,502.07,01-05-2016
286955,10211,15,13447.90109,01-03-2011,418.07,01-03-2011
287417,22188,20,6949.50032,01-06-2010,19.48,01-10-2015
287421,21160,25,1877.4,01-09-2008,314,01-04-2016
287454,2096,7,3761.753509,01-06-2009,2347.71,01-04-2016
287491,55632,21,18619.96492,01-03-2011,1049.64,01-03-2011
287550,3415,13,8681.74729,01-04-2011,256.62,01-03-2011
287629,1287,11,7970.185106,01-04-2011,221.87,01-05-2016
287875,36164,39,10299.21,01-07-2011,201.09,01-12-2011
287965,20658,24,24504.78581,01-03-2011,746.18,01-03-2011
288099,24397,16,8215.652708,01-03-2011,235.65,01-07-2015
288392,1946,25,3082.664941,01-01-2010,18.72,01-11-2015
288584,0,33,11599.28938,01-07-2010,3736.62,01-04-2014
288651,14582,31,1753.74,01-06-2010,97.53,01-05-2016
288675,14971,11,7511.496079,01-03-2011,224.93,01-03-2011
288720,43868,31,25053.11546,01-10-2011,499.07,01-02-2014
288880,6512,4,11629.72365,01-04-2011,344.26,01-08-2014
289587,7905,14,8500.705136,01-07-2011,236.13,01-04-2016
289651,6161,14,7692.42,01-01-2011,36.46,01-01-2011
289873,3964,10,17605.28,01-03-2010,5809.23,01-05-2016
289894,1815,8,7009.289742,01-05-2011,195.38,01-04-2015
289994,0,25,8460.800745,01-03-2011,253.11,01-03-2011
290001,1998,23,23574.82058,01-03-2009,14508.24,01-12-2011
290064,41248,10,4204.520874,01-11-2008,3436.86,01-10-2008
290199,24008,31,23819.57663,01-07-2010,6413.29,01-09-2015
290441,17788,17,25155.89771,01-05-2011,59.83,01-04-2011
290605,4232,9,17285.20975,01-04-2011,481.75,01-03-2011
290803,0,14,2797.58,01-08-2010,98.7,01-12-2010
290807,28511,32,17711.5969,01-07-2011,9319.02,01-05-2016
290850,138,22,6340.423737,01-02-2009,4666.1,01-01-2009
291037,114629,49,11220.82011,01-09-2010,2449.84,01-09-2010
291118,10689,23,11682.19165,01-04-2011,335.05,01-03-2011
291135,6188,18,9077.633496,01-03-2010,3426.56,01-03-2010
291461,4743,19,6207.64,01-03-2010,20.14,01-03-2010
291687,12025,21,8489.472347,01-04-2011,237.94,01-01-2016
291934,3706,32,28939.13439,01-04-2011,823.69,01-05-2011
291954,8833,12,18779.9157,01-03-2011,449.91,01-02-2014
292050,6239,23,10513.9815,01-04-2011,300.7,01-03-2011
292175,5671,12,19474.34537,01-04-2011,559.47,01-03-2011
292850,2940,13,3602.112119,01-04-2011,107.15,01-03-2011
292921,7019,23,2542.74,01-07-2008,848.99,01-05-2016
293091,9883,28,10377.98,01-11-2009,4701.56,01-03-2016
293123,1436,10,17363.49459,01-04-2011,497.43,01-03-2013
293471,13073,16,5414.29,01-12-2010,168.28,01-05-2011
